source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
220826_5-7	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_5-7	1	169	220826_5-7	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_5-7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_5-7.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_3-1	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_3-1	1	170	220826_3-1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_3-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_3-1.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_19	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_19	1	171	221229_100_19	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_19.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_17	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_17	1	172	221229_100_17	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_17.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_5	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_5	1	173	230323_230221_5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_5.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_4-5	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_4-5	1	174	220826_4-5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_4-5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_4-5.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_7-3	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_7-3	1	175	220826_7-3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_7-3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_7-3.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_38	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_38	1	176	230120_38	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_38.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_8	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_8	1	177	230323_230221_8	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_8.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_5_11	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_5_11	1	178	221229_5_11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_5_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_5_11.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_22	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_22	1	179	230323_230221_22	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_22.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_5_13	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_5_13	1	180	221229_5_13	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_5_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_5_13.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_26	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_26	1	181	230324_230220_26	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_26.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_3-7	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_3-7	1	182	220826_3-7	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_3-7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_3-7.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_50_4	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_50_4	1	183	221229_50_4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_50_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_50_4.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_44	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_44	1	184	230324_230220_44	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_44.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_44.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_10_16	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_10_16	1	185	221229_10_16	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_10_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_10_16.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_5_21	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_5_21	1	186	221229_5_21	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_5_21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_5_21.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_20	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_20	1	187	230323_230221_20	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_20.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_36	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_36	1	188	230323_230221_36	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_36.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_31	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_31	1	189	230324_230220_31	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_31.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_10_9	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_10_9	1	190	221229_10_9	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_10_9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_10_9.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_50_15	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_50_15	1	191	221229_50_15	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_50_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_50_15.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_19	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_19	1	192	230324_230220_19	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_19.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_30	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_30	1	193	230324_230220_30	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_30.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_24	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_24	1	194	230120_24	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_24.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_7-5	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_7-5	1	195	220826_7-5	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_7-5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_7-5.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230324_230220_49	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230324_230220_49	1	196	230324_230220_49	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230324_230220_49.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230324_230220_49.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_100_16	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_100_16	1	197	221229_100_16	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_100_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_100_16.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_11	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_11	1	198	230323_230221_11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_11.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_10_11	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_10_11	1	199	221229_10_11	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_10_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_10_11.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
220826_2-1	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	220826_2-1	1	200	220826_2-1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	220826_2-1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/220826_2-1.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_50	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_50	1	201	230120_50	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_50.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_40	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_40	1	202	230323_230221_40	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_40.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_40.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230120_12	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230120_12	1	203	230120_12	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230120_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230120_12.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
221229_50_3	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	221229_50_3	1	204	221229_50_3	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	221229_50_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/221229_50_3.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
230323_230221_48	Homo sapiens	Permanent cell line cell	not available	Permanent cell line cell	cell	single cell	not applicable	230323_230221_48	1	205	230323_230221_48	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	230323_230221_48.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/05/PXD048052/230323_230221_48.raw	1	label free sample	not applicable	not applicable	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=CID;AC=MS:1000133	0.1% NCE	10 ppm	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
