source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_1c_05	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_1c_05	1	94	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_1c_05	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_1c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_1c_05.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1	1	95	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T4_1.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_03	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_03	1	96	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_03	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_03.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01	1	97	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_10c_01.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_02	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_02	1	98	20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20231122_AST3_EVO7_PS_IOD_pSILAC_HEK_1c_02.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo2_bulk_03	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	bulk control	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo2_bulk_03	not applicable	99	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo2_bulk_03	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo2_bulk_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo2_bulk_03.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_03	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_03	1	100	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_03	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_03.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04	1	101	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_20c_04.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_02	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_02	1	102	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_02.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_020224_1	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_020224_1	1	103	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_020224_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_020224_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_020224_1.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_02	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_02	1	104	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_02.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_160224_1	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_160224_1	1	105	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_160224_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_160224_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_160224_1.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_1c_05	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_1c_05	1	106	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_1c_05	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_1c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_1c_05.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_02	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_02	1	107	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_cyclo20_10c_02.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_1c_05	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_1c_05	1	108	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_1c_05	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_1c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte10_1c_05.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_bulk_03	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	bulk control	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_bulk_03	not applicable	109	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_bulk_03	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_bulk_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_bulk_03.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_06	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_06	1	110	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_06	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20231207_AST5_Evo5_PS_SA_40SPD_DIA_pSILAC_HeLa_Control_1c_06.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_02	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_02	1	111	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_1c_02.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_05	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_05	1	112	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_05	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20231122_AST3_EVO7_PS_IOD_pSILAC_Hela_1c_05.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_bulk_02	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	bulk control	not applicable	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_bulk_02	not applicable	113	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_bulk_02	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_bulk_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20230825_AST1_EVO7_PS_SC_pSILAC_HEK_40SPD_4Th6ms_P_LH_borte1_bulk_02.raw	1	SILAC light	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_1	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa	cell	single cell	not applicable	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_1	1	114	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_1	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/03/PXD054083/20240317_AST5_Evo3_IoE-K_PS_SILAC_FIBRO_T1_1.raw	1	SILAC heavy	not available	not available	NT=Orbitrap Astral;AC=MS:1003378	not applicable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=HCD;AC=MS:1002481	2022% NCE	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
