source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[individual]	characteristics[ancestry category]	characteristics[cell type]	characteristics[cell line]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[sample preparation batch]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[carrier channel]	comment[reference channel]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[facs nozzle size]	comment[facs sorting mode]	comment[microfluidics chip type]	comment[lcm microscope model]	comment[nanopots chip version]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_5e5_01_S5a-c	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_5e5_01_S5a-c	1	47	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_5e5_01_S5a-c	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_5e5_01_S5a-c.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_5e5_01_S5a-c.raw	1	TMT127C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e4_150ms_16x_01_200pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	48	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e4_150ms_16x_01_200pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e4_150ms_16x_01_200pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_5e4_150ms_16x_01_200pg_Fig4.raw	1	TMT128N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
6-plex-1x-1e6-1000ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	6-plex-1x-1e6-1000ms_Fig3f	1	49	6-plex-1x-1e6-1000ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	6-plex-1x-1e6-1000ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/6-plex-1x-1e6-1000ms_Fig3f.raw	1	TMT128C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_8x_5e5_01_Fig2f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_8x_5e5_01_Fig2f	1	50	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_8x_5e5_01_Fig2f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_8x_5e5_01_Fig2f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_8x_5e5_01_Fig2f.raw	1	TMT129N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
10-plex-16x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	10-plex-16x-2e5-500ms_Fig3f	1	51	10-plex-16x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	10-plex-16x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/10-plex-16x-2e5-500ms_Fig3f.raw	1	TMT129C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
8-plex-8x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	8-plex-8x-2e5-500ms_Fig3f	1	52	8-plex-8x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	8-plex-8x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/8-plex-8x-2e5-500ms_Fig3f.raw	1	TMT130N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_1e6_01_S5a-c	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_1e6_01_S5a-c	1	53	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_1e6_01_S5a-c	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_1e6_01_S5a-c.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_1e6_01_S5a-c.raw	1	TMT130C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
14-plex-1x-1e6-1000ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	14-plex-1x-1e6-1000ms_Fig3f	1	54	14-plex-1x-1e6-1000ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	14-plex-1x-1e6-1000ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/14-plex-1x-1e6-1000ms_Fig3f.raw	1	TMT131N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD12_2e5_300msec_01_Carrier75x_Fig3b	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	55	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD12_2e5_300msec_01_Carrier75x_Fig3b	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD12_2e5_300msec_01_Carrier75x_Fig3b.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD12_2e5_300msec_01_Carrier75x_Fig3b.raw	1	TMT131C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
6-plex-4x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	6-plex-4x-2e5-500ms_Fig3f	1	56	6-plex-4x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	6-plex-4x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/6-plex-4x-2e5-500ms_Fig3f.raw	1	TMT126	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD6_1e6_1sec_Carrier20x_DR_01_Fig3e	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	57	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD6_1e6_1sec_Carrier20x_DR_01_Fig3e	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD6_1e6_1sec_Carrier20x_DR_01_Fig3e.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD6_1e6_1sec_Carrier20x_DR_01_Fig3e.raw	1	TMT127N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_02_Fig2a-f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_02_Fig2a-f	1	58	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_02_Fig2a-f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_02_Fig2a-f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_02_Fig2a-f.raw	1	TMT127C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_1e6_01_Fig2f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_1e6_01_Fig2f	1	59	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_1e6_01_Fig2f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_1e6_01_Fig2f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to1_4x_1e6_01_Fig2f.raw	1	TMT128N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
8-plex-1x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	8-plex-1x-2e5-500ms_Fig3f	1	60	8-plex-1x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	8-plex-1x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/8-plex-1x-2e5-500ms_Fig3f.raw	1	TMT128C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD12_1e6_1sec_DR_01_Carrier75x_Fig3e	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	61	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD12_1e6_1sec_DR_01_Carrier75x_Fig3e	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD12_1e6_1sec_DR_01_Carrier75x_Fig3e.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD12_1e6_1sec_DR_01_Carrier75x_Fig3e.raw	1	TMT129N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_64x_01_50pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	62	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_64x_01_50pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_64x_01_50pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_20xCarrier_1e5_300ms_64x_01_50pg_Fig4.raw	1	TMT129C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
10-plex-8x-2e5-500ms_Fig3f	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	10-plex-8x-2e5-500ms_Fig3f	1	63	10-plex-8x-2e5-500ms_Fig3f	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	10-plex-8x-2e5-500ms_Fig3f.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/10-plex-8x-2e5-500ms_Fig3f.raw	1	TMT130N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD24_2e5_300msec_DR_01_Carrier300x_Fig3e	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	64	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD24_2e5_300msec_DR_01_Carrier300x_Fig3e	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD24_2e5_300msec_DR_01_Carrier300x_Fig3e.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD24_2e5_300msec_DR_01_Carrier300x_Fig3e.raw	1	TMT130C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD96_1e6_1sec_01_Carrier3000x_Fig3b	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	65	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD96_1e6_1sec_01_Carrier3000x_Fig3b	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD96_1e6_1sec_01_Carrier3000x_Fig3b.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD96_1e6_1sec_01_Carrier3000x_Fig3b.raw	1	TMT131N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e4_150ms_2x_01_400pg_Fig4	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	66	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e4_150ms_2x_01_400pg_Fig4	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e4_150ms_2x_01_400pg_Fig4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191012_Lum1_OBJ39421_QLSCOUT_SCOPE_100xCarrier_5e4_150ms_2x_01_400pg_Fig4.raw	1	TMT131C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_02_S5a-c	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	single cell	not applicable	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_02_S5a-c	1	67	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_02_S5a-c	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_02_S5a-c.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20200311_Lum1_OBJ40998_PierceRT_TMTOnly_1to2_2x_02_S5a-c.raw	1	TMT126	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD48_5e5_750msec_01_Carrier900x_Fig3b	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	68	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD48_5e5_750msec_01_Carrier900x_Fig3b	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD48_5e5_750msec_01_Carrier900x_Fig3b.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD48_5e5_750msec_01_Carrier900x_Fig3b.raw	1	TMT127N	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD6_5e5_750msec_01_Carrier20x_Fig3b	Homo sapiens	Cell culture	not available	not available	not available	not available	not available	not available	Cell culture	HeLa; K562	cell	carrier	not applicable	carrier	not available	69	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD6_5e5_750msec_01_Carrier20x_Fig3b	proteomic profiling by mass spectrometry	1	not available	NT=Data-dependent acquisition;AC=PRIDE:0000627	20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD6_5e5_750msec_01_Carrier20x_Fig3b.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/12/PXD016573/20191004_Lum1_OBJ0039421_QLSCOUT_SCOPE_HK_8plex_RD6_5e5_750msec_01_Carrier20x_Fig3b.raw	1	TMT127C	not available	not available	NT=Orbitrap Fusion Lumos;AC=MS:1002732	not applicable	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Variable	not available	not available	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=human;VV=v1.1.0	NT=sdrf-skills-autoresearch;VV=v0.0.0
